drive_id,model,disk_id,windows,positive_windows,max_probability,mean_probability,first_probability,last_probability,drive_label,fold
MC1_115630,MC1,115630,619,0,0.64198375,0.51077354,8.0824724e-17,0.5007764,0,C
MC1_10333,MC1,10333,619,0,0.6420968,0.51104313,9.848114e-17,0.50149876,0,C
MC1_99513,MC1,99513,619,0,0.6417779,0.51103836,1.02721095e-16,0.50150126,0,C
MC1_71104,MC1,71104,619,0,0.6432826,0.5137992,5.5243876e-09,0.5003747,0,C
MC1_95587,MC1,95587,619,0,0.6446656,0.51296353,3.7031975e-11,0.50053954,0,C
MC1_39771,MC1,39771,619,0,0.6420549,0.5107086,1.1985926e-16,0.50052583,0,C
MC1_178361,MC1,178361,619,0,0.6417468,0.51012355,1.9693026e-18,0.50056255,0,C
MC1_123030,MC1,123030,619,0,0.6450787,0.51402736,9.248097e-09,0.50035554,0,C
MC1_70874,MC1,70874,619,0,0.6425035,0.51058656,2.4102377e-17,0.5008048,0,C
MC1_73120,MC1,73120,619,0,0.5282716,0.5149027,0.5282716,0.5004511,0,C
MC1_135423,MC1,135423,619,0,0.6420968,0.44694757,9.848114e-17,0.0,0,C
MC1_192184,MC1,192184,619,0,0.6420362,0.5115663,1.2515848e-16,0.50267833,0,C
MC1_112583,MC1,112583,615,0,0.6427559,0.50167644,0.0,0.50133663,0,C
MC1_107820,MC1,107820,498,0,0.6445981,0.50127155,0.0,0.5075043,0,C
MC1_112587,MC1,112587,615,0,0.6427559,0.50170887,0.0,0.50133663,0,C
MC1_189295,MC1,189295,613,0,0.6418444,0.50119644,0.0,0.5014495,0,C
MC1_101310,MC1,101310,613,0,0.6427627,0.5015574,0.0,0.5014361,0,C
MC1_103409,MC1,103409,613,0,0.64260453,0.50142026,0.0,0.5014427,0,C
MC1_167367,MC1,167367,591,0,0.64187807,0.50178826,0.0,0.5025673,0,C
MC1_50547,MC1,50547,605,0,0.6416439,0.5018112,0.0,0.50183,0,C
MC1_68968,MC1,68968,603,0,0.6432629,0.50267905,0.0,0.5019174,0,C
MC1_93173,MC1,93173,603,0,0.643539,0.50263876,0.0,0.5019421,0,C
MC1_86076,MC1,86076,603,0,0.64345485,0.5025368,0.0,0.5019364,0,C
MC1_7425,MC1,7425,589,0,0.6433722,0.5026017,0.0,0.5026633,0,C
MC1_175468,MC1,175468,603,0,0.64266163,0.50290465,0.0,0.5035834,0,C
MC1_44477,MC1,44477,600,0,0.6430653,0.5027901,0.0,0.5020368,0,C
MC1_48376,MC1,48376,600,0,0.64319694,0.5029684,0.0,0.50204915,0,C
MC1_192051,MC1,192051,600,0,0.64141667,0.50184774,0.0,0.50210077,0,C
MC1_14326,MC1,14326,600,0,0.6430718,0.5030991,0.0,0.5020333,0,C
MC1_107260,MC1,107260,600,0,0.6429992,0.503066,0.0,0.50207686,0,C
MC1_141130,MC1,141130,600,0,0.6428013,0.50294006,0.0,0.50206053,0,C
MC1_50774,MC1,50774,599,0,0.6432117,0.5034898,0.0,0.5021173,0,C
MC1_25298,MC1,25298,599,0,0.6416091,0.5028699,0.0,0.50213706,0,C
MC1_79523,MC1,79523,598,0,0.6415427,0.50161594,0.0,0.5022806,0,C
MC1_37432,MC1,37432,598,0,0.6414394,0.50163066,0.0,0.5022102,0,C
MC1_70848,MC1,70848,598,0,0.6413865,0.5015946,0.0,0.50221205,0,C
MC1_116744,MC1,116744,598,0,0.6416471,0.50161576,0.0,0.50221545,0,C
MC1_37443,MC1,37443,598,0,0.6414394,0.5016288,0.0,0.5022102,0,C
MC1_47705,MC1,47705,331,0,0.6427917,0.4969196,0.0,0.51614374,0,C
MC1_55451,MC1,55451,597,0,0.6469695,0.50687236,1.5438552e-33,0.50344366,0,C
MC1_128276,MC1,128276,597,0,0.64653665,0.50479287,4.443927e-39,0.50214046,0,C
MC1_115411,MC1,115411,597,0,0.64635295,0.5060764,3.6268558e-34,0.5020257,0,C
MC1_91818,MC1,91818,597,0,0.6446903,0.50565356,0.0,0.5049854,0,C
MC1_167913,MC1,167913,597,0,0.6461989,0.50450695,0.0,0.5033326,0,C
MC1_52697,MC1,52697,597,0,0.65027064,0.5042748,0.0,0.5021867,0,C
MC1_160495,MC1,160495,597,0,0.6474582,0.5057217,6.398873e-36,0.5027908,0,C
MC1_47131,MC1,47131,597,0,0.6472176,0.5055522,3.4207607e-36,0.50221354,0,C
MC2_8784,MC2,8784,597,0,0.6442699,0.50208026,0.0,0.50260127,0,C
MC1_95852,MC1,95852,597,0,0.6471705,0.50443935,0.0,0.50240064,0,C
MC1_134684,MC1,134684,597,0,0.6472204,0.50568736,1.5136925e-35,0.5020933,0,C
MC1_188534,MC1,188534,413,30,0.6464688,0.503284,0.0,0.5117866,1,C
MC1_115414,MC1,115414,597,0,0.64635295,0.5060757,3.6268558e-34,0.5020249,0,C
MC1_134687,MC1,134687,597,0,0.6472204,0.50568175,1.5136925e-35,0.5020818,0,C
MC1_1854,MC1,1854,597,0,0.6464688,0.5046073,0.0,0.5030973,0,C
MC1_75504,MC1,75504,542,0,0.643008,0.5022322,0.0,0.50542647,0,C
MC1_172453,MC1,172453,597,0,0.6427403,0.50233996,0.0,0.5022842,0,C
MC1_128278,MC1,128278,597,0,0.64653665,0.5047917,4.443927e-39,0.5021355,0,C
MC1_87471,MC1,87471,597,0,0.6428093,0.5022565,0.0,0.50230235,0,C
MC1_452,MC1,452,597,0,0.6487347,0.13285832,0.0,0.5247993,0,C
MC1_50184,MC1,50184,594,0,0.6434472,0.5016124,0.0,0.50250036,0,C
MC1_94445,MC1,94445,594,0,0.6418203,0.5021339,0.0,0.5027795,0,C
MC1_4531,MC1,4531,594,0,0.64279425,0.50209236,0.0,0.5027022,0,C
MC1_731,MC1,731,594,0,0.64333713,0.5014946,0.0,0.50248027,0,C
MC1_117013,MC1,117013,594,0,0.6437684,0.50191176,0.0,0.50246936,0,C
MC1_122381,MC1,122381,594,0,0.6426863,0.50166947,0.0,0.5024666,0,C
MC1_77676,MC1,77676,594,0,0.6430123,0.50219196,0.0,0.50250536,0,C
MC1_187769,MC1,187769,594,0,0.64250463,0.5017583,0.0,0.50245816,0,C
MC1_133403,MC1,133403,594,0,0.641507,0.5018408,0.0,0.50244474,0,C
MC1_133902,MC1,133902,594,0,0.6421573,0.50173604,0.0,0.5024635,0,C
MC1_94190,MC1,94190,594,0,0.641507,0.5018432,0.0,0.5024494,0,C
MC1_10141,MC1,10141,594,0,0.6432828,0.5022023,0.0,0.50240886,0,C
MC1_198787,MC1,198787,594,0,0.6425035,0.501578,0.0,0.50247204,0,C
MC1_99209,MC1,99209,594,0,0.6416726,0.50283384,0.0,0.5024272,0,C
MC1_18814,MC1,18814,594,0,0.64214927,0.5018278,0.0,0.502442,0,C
MC1_8242,MC1,8242,286,0,0.6425035,0.49199665,0.0,0.5185465,0,C
MC1_102465,MC1,102465,593,0,0.6439668,0.5016707,0.0,0.50248057,0,C
MC1_171918,MC1,171918,593,0,0.64408976,0.50159997,0.0,0.5024834,0,C
MC1_16194,MC1,16194,593,0,0.6426342,0.4989406,0.0,0.5026455,0,C
MC1_199468,MC1,199468,593,0,0.64402854,0.50163716,0.0,0.50248635,0,C
MC1_78358,MC1,78358,593,0,0.66286653,0.5031137,0.0,0.5033687,0,C
MC1_149717,MC1,149717,593,0,0.6436178,0.50080687,0.0,0.5025851,0,C
MC1_95897,MC1,95897,593,0,0.6417942,0.50406694,0.0,0.5023901,0,C
MC1_73673,MC1,73673,593,0,0.64275604,0.5000561,0.0,0.502573,0,C
MC1_61485,MC1,61485,593,0,0.6412441,0.5060472,9.35032e-34,0.5022034,0,C
MC2_6666,MC2,6666,593,0,0.64396435,0.5091004,3.2077353e-23,0.5020324,0,C
MC1_66681,MC1,66681,593,0,0.66324854,0.5032365,0.0,0.50312907,0,C
MC2_19973,MC2,19973,593,0,0.6439497,0.50939703,2.7703631e-22,0.5020154,0,C
MC1_187178,MC1,187178,593,0,0.6444783,0.49889556,0.0,0.50265014,0,C
MC1_11394,MC1,11394,579,0,0.6425797,0.50868285,5.6436785e-25,0.50279546,0,C
MC1_770,MC1,770,593,0,0.64408976,0.50160336,0.0,0.50248283,0,C
MC1_191184,MC1,191184,593,0,0.6601401,0.50204414,0.0,0.5031457,0,C
MC1_92091,MC1,92091,593,0,0.64408976,0.5016007,0.0,0.5024809,0,C
MC1_141205,MC1,141205,593,0,0.6423086,0.50848174,4.3753613e-25,0.50205916,0,C
MC1_159898,MC1,159898,593,0,0.6423086,0.5084818,4.2750493e-25,0.5020574,0,C
MC1_73677,MC1,73677,593,0,0.64327407,0.50008655,0.0,0.502573,0,C
MC1_10271,MC1,10271,593,0,0.64457804,0.5015535,0.0,0.5024843,0,C
MC1_11397,MC1,11397,579,0,0.6425797,0.5086823,5.6436785e-25,0.5027948,0,C
MC1_6736,MC1,6736,592,0,0.6440034,0.49682194,0.0,0.5029973,0,C
MC1_96277,MC1,96277,592,0,0.64382374,0.50228375,0.0,0.5026532,0,C
MC1_188077,MC1,188077,592,0,0.6471429,0.5019427,0.0,0.5025418,0,C
MC1_4442,MC1,4442,592,0,0.6443131,0.49749607,0.0,0.5032964,0,C
MC1_45332,MC1,45332,592,0,0.66576064,0.5049474,0.0,0.5035213,0,C
MC2_17788,MC2,17788,590,0,0.6444898,0.5111568,8.883634e-17,0.5020674,0,C
MC2_22845,MC2,22845,589,0,0.643679,0.503305,0.0,0.5025905,0,C
MC2_21663,MC2,21663,587,0,0.64373124,0.5015798,0.0,0.5027891,0,C
MC1_145526,MC1,145526,573,0,0.6422785,0.50685364,2.2539378e-31,0.5032089,0,C
MC2_16604,MC2,16604,587,0,0.64437515,0.50165904,0.0,0.5028005,0,C
MC1_162949,MC1,162949,573,0,0.64463407,0.5062563,1.681936e-33,0.5032614,0,C
MC2_12255,MC2,12255,516,0,0.6443766,0.5086338,2.5636479e-26,0.50611377,0,C
MC1_176406,MC1,176406,365,0,0.64181,0.5058639,4.7802945e-31,0.5140848,0,C
MC1_3793,MC1,3793,478,0,0.64186245,0.5075895,0.0,0.51807344,0,C
MC2_15800,MC2,15800,566,0,0.6436178,0.5069292,2.3355848e-31,0.5035896,0,C
MC1_169560,MC1,169560,580,0,0.643781,0.50695115,6.4700455e-31,0.50289685,0,C
MC1_155755,MC1,155755,580,0,0.6437557,0.50715154,4.302179e-30,0.50282687,0,C
MC1_130748,MC1,130748,564,0,0.64389634,0.5031802,0.0,0.5039162,0,C
MC1_123923,MC1,123923,575,0,0.64413,0.5050682,1.5324272e-38,0.5032312,0,C
MC1_149159,MC1,149159,574,0,0.5177823,0.2447975,0.0,0.50349516,0,C
MC1_178142,MC1,178142,574,0,0.64224416,0.505044,2.1511825e-38,0.50327164,0,C
MC1_169955,MC1,169955,543,0,0.52299076,0.5091338,0.52299076,0.49540094,0,C
MC1_223,MC1,223,543,0,0.52299076,0.509133,0.52299076,0.49540022,0,C
MC1_13139,MC1,13139,543,0,0.5229674,0.5090689,0.5229674,0.49533468,0,C
MC1_13138,MC1,13138,543,0,0.5229674,0.5090679,0.5229674,0.49533254,0,C
MC1_138053,MC1,138053,572,0,0.51778257,0.24565578,0.0,0.50349283,0,C
MC1_90574,MC1,90574,501,0,0.6433115,0.5184608,8.635253e-06,0.5065398,0,C
MC1_160577,MC1,160577,570,0,0.6488234,0.52145886,0.56504005,0.5023933,0,C
MC1_53872,MC1,53872,570,0,0.64789295,0.5174665,4.873698e-05,0.50304085,0,C
MC1_186901,MC1,186901,566,0,0.64282984,0.5049888,1.0420788e-38,0.5039449,0,C
MC2_6421,MC2,6421,566,0,0.6426094,0.5020206,0.0,0.5039584,0,C
MC1_20330,MC1,20330,566,0,0.64249295,0.50617206,3.2426211e-34,0.5036219,0,C
MC1_91907,MC1,91907,565,0,0.64286613,0.5067784,3.7859537e-32,0.5036431,0,C
MC1_137945,MC1,137945,566,0,0.6431727,0.50602007,6.015385e-35,0.5036371,0,C
MC1_90603,MC1,90603,560,0,0.6427839,0.5052185,4.730194e-38,0.5039972,0,C
MC1_75709,MC1,75709,565,0,0.64183074,0.50549924,1.7830681e-36,0.5037122,0,C
MC1_174536,MC1,174536,565,0,0.64259124,0.5051201,3.0995822e-38,0.5037418,0,C
MC1_147177,MC1,147177,565,0,0.6436708,0.50516915,3.1935847e-38,0.50374377,0,C
MC1_100595,MC1,100595,565,0,0.6438444,0.5051528,2.4718622e-38,0.5037592,0,C
MC1_57068,MC1,57068,565,0,0.64342046,0.50609815,6.4101877e-35,0.5037035,0,C
MC1_47118,MC1,47118,186,26,0.642368,0.4883972,2.1658814e-37,0.5235809,1,C
MC1_154933,MC1,154933,565,0,0.6434358,0.50824785,2.8863463e-27,0.5036608,0,C
MC2_21477,MC2,21477,565,0,0.6427993,0.5017173,0.0,0.50399107,0,C
MC2_19563,MC2,19563,565,0,0.6434341,0.5029787,0.0,0.51009387,0,C
MC1_165686,MC1,165686,565,0,0.6419264,0.505579,2.6278157e-36,0.50370693,0,C
MC1_92731,MC1,92731,565,0,0.64217824,0.5055246,1.6016033e-36,0.5037117,0,C
MC1_46618,MC1,46618,565,0,0.6426407,0.5057411,1.5394664e-35,0.50370306,0,C
MC1_145434,MC1,145434,565,0,0.6422396,0.5052277,9.787152e-38,0.503728,0,C
MC1_129821,MC1,129821,565,0,0.6428283,0.5061692,2.7063363e-34,0.5036786,0,C
MC1_84803,MC1,84803,565,0,0.6432284,0.5052587,7.362016e-38,0.50377554,0,C
MC1_169544,MC1,169544,564,0,0.6427971,0.5065853,8.5657215e-33,0.50370663,0,C
MC1_35048,MC1,35048,562,0,0.5928545,0.51790714,0.14433885,0.50293493,0,C
MC1_84197,MC1,84197,562,0,0.64747953,0.5011409,0.0,0.5041588,0,C
MC1_139238,MC1,139238,562,0,0.6426176,0.5215379,1.0182352e-05,0.50896513,0,C
MC2_2565,MC2,2565,562,0,0.64280844,0.5213944,0.47292417,0.5028572,0,C
MC1_26675,MC1,26675,562,0,0.5285188,0.4503458,3.2966648e-26,0.5042226,0,C
MC2_9542,MC2,9542,562,0,0.65635735,0.4988289,0.0,0.5048971,0,C
MC1_152967,MC1,152967,562,0,0.6410975,0.5198798,0.05173342,0.5030266,0,C
MC1_122934,MC1,122934,562,0,0.5183434,0.5036689,0.5183434,0.48899162,0,C
MC1_105962,MC1,105962,562,0,0.52505094,0.49665186,0.0013652685,0.51311576,0,C
MC2_21238,MC2,21238,562,0,0.64106506,0.49762696,0.0,0.50419,0,C
MC1_8923,MC1,8923,562,0,0.68705267,0.5569854,0.6539768,0.502595,0,C
MC1_134520,MC1,134520,559,0,0.6420281,0.50183594,0.0,0.50424045,0,C
MC2_6380,MC2,6380,559,0,0.64308596,0.5043012,0.0,0.5086105,0,C
MC2_21930,MC2,21930,559,0,0.6426251,0.5017349,0.0,0.5042717,0,C
MC1_42619,MC1,42619,559,0,0.6577761,0.49921927,0.0,0.5045001,0,C
MC1_6242,MC1,6242,559,0,0.643091,0.5033631,0.0,0.5041489,0,C
MC2_12038,MC2,12038,558,0,0.6418203,0.5024069,0.0,0.5048187,0,C
MC1_79704,MC1,79704,558,0,0.64163625,0.5018107,0.0,0.5042902,0,C
MC1_890,MC1,890,424,30,0.6438037,0.5043731,4.337805e-39,0.5123042,1,C
MC1_64960,MC1,64960,558,0,0.6421517,0.5016971,0.0,0.50430226,0,C
MC1_4624,MC1,4624,558,0,0.6414905,0.50163907,0.0,0.5042986,0,C
MC2_12178,MC2,12178,558,0,0.643949,0.50243145,0.0,0.5045443,0,C
MC1_149286,MC1,149286,558,0,0.6425676,0.50164616,0.0,0.50445443,0,C
MC1_68248,MC1,68248,558,0,0.6418766,0.50241005,0.0,0.50426066,0,C
MC1_173065,MC1,173065,558,0,0.641443,0.50178707,0.0,0.5043026,0,C
MC2_11042,MC2,11042,558,0,0.6426369,0.5026222,0.0,0.50426805,0,C
MC1_3637,MC1,3637,558,0,0.64180785,0.50160086,0.0,0.50430304,0,C
MC2_18444,MC2,18444,558,0,0.64420193,0.50163937,0.0,0.5043129,0,C
MC1_136859,MC1,136859,558,0,0.64231914,0.5023721,0.0,0.5042646,0,C
MC1_152046,MC1,152046,558,0,0.64258784,0.5029637,0.0,0.5046953,0,C
MC2_18517,MC2,18517,558,0,0.64197224,0.5033029,0.0,0.50423974,0,C
MC2_2602,MC2,2602,544,0,0.65016097,0.50258756,0.0,0.5051872,0,C
MC1_72743,MC1,72743,558,0,0.6418673,0.5015652,0.0,0.5043066,0,C
MC1_59576,MC1,59576,558,0,0.64186496,0.5016374,0.0,0.5043059,0,C
MC2_12263,MC2,12263,407,29,0.642452,0.5036729,0.0,0.5120327,1,C
MC2_17047,MC2,17047,557,0,0.64249164,0.50274324,0.0,0.5051152,0,C
MC1_132054,MC1,132054,558,0,0.6413906,0.5017725,0.0,0.50430506,0,C
MC1_119468,MC1,119468,558,0,0.641926,0.50213885,0.0,0.50427413,0,C
MC1_156780,MC1,156780,558,0,0.6413218,0.50185525,0.0,0.50428605,0,C
MC1_156551,MC1,156551,558,0,0.6418673,0.5015669,0.0,0.5043135,0,C
MC1_38856,MC1,38856,543,0,0.6418123,0.50240123,0.0,0.505041,0,C
MC1_136228,MC1,136228,557,0,0.641443,0.5026853,0.0,0.5042918,0,C
MC1_86802,MC1,86802,483,15,0.64138,0.502324,0.0,0.5088589,1,C
MC1_189273,MC1,189273,557,0,0.6416006,0.502066,0.0,0.5043304,0,C
MC1_134941,MC1,134941,557,0,0.64131975,0.5016585,0.0,0.5043499,0,C
MC1_63385,MC1,63385,557,0,0.64138824,0.50278884,0.0,0.50468385,0,C
MC1_121355,MC1,121355,557,0,0.6410134,0.50277025,0.0,0.50458246,0,C
MC2_10384,MC2,10384,557,0,0.6423484,0.50276864,0.0,0.50511086,0,C
MC1_8394,MC1,8394,557,0,0.64152575,0.50276685,0.0,0.50458544,0,C
MC2_10903,MC2,10903,557,0,0.64254594,0.5035614,0.0,0.5042818,0,C
MC1_61565,MC1,61565,557,0,0.64156187,0.50277245,0.0,0.50458217,0,C
MC1_30860,MC1,30860,556,0,0.64219195,0.5033049,0.0,0.5046051,0,C
MC2_13180,MC2,13180,556,0,0.64382493,0.50056344,0.0,0.50449765,0,C
MC1_103151,MC1,103151,556,0,0.6420598,0.5024947,0.0,0.5046515,0,C
MC1_29955,MC1,29955,555,0,0.64143085,0.5016163,0.0,0.5044554,0,C
MC1_13400,MC1,13400,556,0,0.6421729,0.5025697,0.0,0.50464517,0,C
MC1_119317,MC1,119317,556,0,0.6418651,0.5032533,0.0,0.50461644,0,C
MC1_28567,MC1,28567,555,0,0.6414833,0.5016933,0.0,0.5044532,0,C
MC1_36332,MC1,36332,555,0,0.6428093,0.5018457,0.0,0.5044541,0,C
MC2_7237,MC2,7237,555,0,0.6436989,0.50263727,0.0,0.5044143,0,C
MC1_91538,MC1,91538,555,0,0.64221054,0.50196373,0.0,0.5044843,0,C
MC1_77522,MC1,77522,555,0,0.6409174,0.50158715,0.0,0.5044638,0,C
MC1_74993,MC1,74993,554,0,0.6417043,0.5043332,0.0,0.50435483,0,C
MC1_20151,MC1,20151,554,0,0.64484525,0.50278115,0.0,0.50483584,0,C
MC1_155673,MC1,155673,554,0,0.64165914,0.5042926,0.0,0.5043652,0,C
MC1_38413,MC1,38413,554,0,0.641507,0.51737684,1.4204796e-05,0.50361484,0,C
MC1_55253,MC1,55253,554,0,0.6421252,0.5045224,0.0,0.50445527,0,C
MC1_9628,MC1,9628,548,0,0.64412665,0.5085537,2.0057009e-26,0.5044442,0,C
MC2_2001,MC2,2001,170,26,0.65519834,0.47979623,0.0,0.52453166,1,C
MC2_17058,MC2,17058,545,0,0.6423836,0.5053942,4.515256e-37,0.5047849,0,C
MC2_19656,MC2,19656,545,0,0.64496905,0.50910026,6.382526e-25,0.5045914,0,C
MC2_22603,MC2,22603,112,29,0.643041,0.46321297,1.1761776e-37,0.5273843,1,C
MC1_192870,MC1,192870,544,0,0.6596609,0.5036177,0.0,0.50530046,0,C
MC1_191586,MC1,191586,544,0,0.6588834,0.50379974,0.0,0.5052839,0,C
MC2_9057,MC2,9057,544,0,0.644432,0.501693,0.0,0.50505155,0,C
MC2_14812,MC2,14812,542,0,0.64347154,0.5028071,0.0,0.50515735,0,C
MC1_90593,MC1,90593,537,0,0.6527812,0.50329787,0.0,0.5056426,0,C
MC1_104651,MC1,104651,535,0,0.64262575,0.50149053,0.0,0.50550705,0,C
MC2_20935,MC2,20935,499,0,0.6418637,0.5017285,0.0,0.5078331,0,C
MC1_30578,MC1,30578,534,0,0.6417741,0.50216484,0.0,0.50551987,0,C
MC2_18947,MC2,18947,534,0,0.6428104,0.5102045,9.285472e-22,0.50508773,0,C
MC1_178482,MC1,178482,531,0,0.511767,0.49784142,0.511767,0.4839824,0,C
MC1_178480,MC1,178480,531,0,0.5117609,0.4978359,0.5117609,0.4839773,0,C
MC2_13478,MC2,13478,531,0,0.6442774,0.5200594,0.006593103,0.504712,0,C
MC1_102576,MC1,102576,529,0,0.64214927,0.49872702,0.0,0.50597113,0,C
MC1_152405,MC1,152405,529,0,0.6423484,0.5013832,0.0,0.505884,0,C
MC1_146153,MC1,146153,528,0,0.6420133,0.5015609,0.0,0.5058626,0,C
MC1_172689,MC1,172689,528,0,0.5162995,0.50249934,0.5162995,0.48871562,0,C
MC1_7715,MC1,7715,528,0,0.64766866,0.5134665,1.6584623e-13,0.5052524,0,C
MC1_151007,MC1,151007,528,0,0.64225566,0.50143284,0.0,0.50587,0,C
MC1_195196,MC1,195196,528,0,0.64225566,0.5014333,0.0,0.5058713,0,C
MC1_84710,MC1,84710,528,0,0.51628613,0.502486,0.51628613,0.4887023,0,C
MC2_15885,MC2,15885,528,0,0.6428875,0.5023012,0.0,0.5063814,0,C
MC1_98009,MC1,98009,528,0,0.64186245,0.50155735,0.0,0.5059267,0,C
MC1_91132,MC1,91132,527,0,0.5907947,0.5187024,0.5907947,0.5051218,0,C
MC1_128590,MC1,128590,527,0,0.64205915,0.521802,0.63403744,0.50436556,0,C
MC1_136625,MC1,136625,527,0,0.59862036,0.518489,0.59862036,0.5036212,0,C
MC1_130543,MC1,130543,527,0,0.5290981,0.5169864,0.5290564,0.50392896,0,C
MC2_15107,MC2,15107,527,0,0.6417724,0.51124793,4.1446707e-19,0.5075671,0,C
MC1_63847,MC1,63847,527,0,0.6440092,0.5013731,0.0,0.505984,0,C
MC1_159744,MC1,159744,513,0,0.557579,0.5197543,0.557579,0.5099437,0,C
MC1_160860,MC1,160860,527,0,0.58879954,0.52098733,0.58879954,0.5154956,0,C
MC1_20123,MC1,20123,524,0,0.644166,0.5032428,0.0,0.506011,0,C
MC1_187961,MC1,187961,524,0,0.51948076,0.50580525,0.51948076,0.49284312,0,C
MC1_45590,MC1,45590,524,0,0.64420193,0.5033853,0.0,0.5060507,0,C
MC1_143459,MC1,143459,524,0,0.64384544,0.50317854,0.0,0.50601375,0,C
MC1_5386,MC1,5386,524,0,0.64375395,0.50414497,0.0,0.5059991,0,C
MC1_171038,MC1,171038,524,0,0.6437926,0.50427395,0.0,0.5062159,0,C
MC1_38424,MC1,38424,524,0,0.6440136,0.50330055,0.0,0.50617296,0,C
MC2_4867,MC2,4867,522,0,0.6445174,0.501403,0.0,0.50621164,0,C
MC1_170365,MC1,170365,517,0,0.64169395,0.5019361,0.0,0.5070394,0,C
MC1_6512,MC1,6512,517,0,0.64169395,0.501962,0.0,0.5070404,0,C
MC2_10368,MC2,10368,515,0,0.643543,0.50980854,3.377203e-24,0.5095028,0,C
MC2_9269,MC2,9269,514,0,0.6422603,0.5010002,0.0,0.506649,0,C
MC1_110516,MC1,110516,513,0,0.6409324,0.50265247,0.0,0.5071851,0,C
MC1_126644,MC1,126644,513,0,0.64144653,0.50154614,0.0,0.50664765,0,C
MC2_12331,MC2,12331,514,0,0.65301657,0.54349285,2.898882e-19,0.50619423,0,C
MC1_49824,MC1,49824,513,0,0.64156663,0.5024706,0.0,0.50659436,0,C
MC1_20270,MC1,20270,513,0,0.64185435,0.5024874,0.0,0.50659746,0,C
MC1_130769,MC1,130769,513,0,0.6421303,0.50229436,0.0,0.5067935,0,C
MC1_47080,MC1,47080,513,0,0.6425624,0.50404286,0.0,0.50652117,0,C
MC1_73178,MC1,73178,512,0,0.6415152,0.5023216,0.0,0.50665206,0,C
MC1_175591,MC1,175591,513,0,0.6421461,0.5017084,0.0,0.50664467,0,C
MC1_59393,MC1,59393,510,0,0.6435273,0.50430185,0.0,0.5066638,0,C
MC1_146732,MC1,146732,510,0,0.64355433,0.50113493,0.0,0.5068268,0,C
MC1_68728,MC1,68728,510,0,0.64339703,0.50116277,0.0,0.5068278,0,C
MC1_21508,MC1,21508,510,0,0.64431417,0.50219584,0.0,0.5070134,0,C
MC1_43865,MC1,43865,510,0,0.6437926,0.5012805,0.0,0.50682765,0,C
MC1_1306,MC1,1306,510,0,0.64369947,0.5011941,0.0,0.5068298,0,C
MC1_33766,MC1,33766,510,0,0.643681,0.5011543,0.0,0.5068329,0,C
MC1_170149,MC1,170149,510,0,0.6446467,0.50271714,0.0,0.5067516,0,C
MC1_149397,MC1,149397,509,0,0.6432996,0.50242364,0.0,0.5068238,0,C
MC1_37567,MC1,37567,509,0,0.64198315,0.50184846,0.0,0.50684327,0,C
MC2_22499,MC2,22499,508,0,0.6440649,0.51116425,8.97477e-20,0.5064157,0,C
MC1_36576,MC1,36576,504,0,0.6439432,0.5045261,0.0,0.50696725,0,C
MC1_4593,MC1,4593,503,0,0.6431769,0.50459814,0.0,0.5070277,0,C
MC1_29310,MC1,29310,503,0,0.6432826,0.5061221,1.0500618e-34,0.50693524,0,C
MC1_180811,MC1,180811,503,0,0.64863783,0.50359744,0.0,0.5071649,0,C
MC2_20008,MC2,20008,502,0,0.658467,0.52673876,1.3363278e-21,0.5097594,0,C
MC1_31192,MC1,31192,373,29,0.6445342,0.50661874,0.0,0.51370925,1,C
MC1_46050,MC1,46050,501,0,0.643832,0.5081875,0.0,0.5069774,0,C
MC1_98447,MC1,98447,501,0,0.64302534,0.5073438,9.172386e-31,0.50697625,0,C
MC1_42093,MC1,42093,501,0,0.64606726,0.5079619,0.0,0.5069608,0,C
MC1_44554,MC1,44554,500,0,0.6428942,0.5095684,4.041721e-24,0.5069119,0,C
MC2_1260,MC2,1260,500,0,0.64188737,0.5093784,2.5170013e-24,0.50692236,0,C
MC1_198225,MC1,198225,499,0,0.6452008,0.49617097,0.0,0.50766426,0,C
MC1_4807,MC1,4807,499,0,0.64126277,0.50462717,0.0,0.5072627,0,C
MC1_134554,MC1,134554,497,0,0.64423954,0.5026164,0.0,0.5077807,0,C
MC1_186405,MC1,186405,499,0,0.6452699,0.4962289,0.0,0.5076699,0,C
MC2_11772,MC2,11772,484,0,0.6455831,0.51936954,0.0008118706,0.5078351,0,C
MC2_14902,MC2,14902,483,0,0.65206224,0.5053446,6.462718e-39,0.50815827,0,C
MC2_18478,MC2,18478,495,0,0.643949,0.51409173,6.042234e-13,0.50694436,0,C
MC2_7682,MC2,7682,495,0,0.64192957,0.49799356,0.0,0.50774455,0,C
MC2_18466,MC2,18466,495,0,0.64364105,0.51364195,4.4329263e-14,0.5069678,0,C
MC2_249,MC2,249,494,0,0.6468887,0.5050973,0.0,0.5074889,0,C
MC1_20409,MC1,20409,449,29,0.640095,0.5001174,0.0,0.51000214,1,C
MC1_112834,MC1,112834,494,0,0.64283305,0.51590955,9.925674e-10,0.5069781,0,C
MC2_5026,MC2,5026,134,26,0.64835,0.46461606,0.0,0.52636755,1,C
MC1_104606,MC1,104606,494,0,0.6440537,0.51510465,4.330988e-11,0.5069816,0,C
MC1_29990,MC1,29990,492,0,0.65776885,0.5027833,0.0,0.5086587,0,C
