model,disk_id,drive_score,drive_label,n_final_windows,final_window_start,final_window_end,fold
MC1,100030,0.4947870622078578,0,30,2019-11-02,2019-12-01,C
MC1,100103,0.4905986686547597,0,30,2019-11-02,2019-12-01,C
MC1,100124,0.4909061700105667,0,30,2019-11-02,2019-12-01,C
MC1,100154,0.5018714269002279,0,30,2019-11-02,2019-12-01,C
MC1,100163,0.4911312500635783,0,30,2019-08-01,2019-08-30,C
MC1,100249,0.5015596091747284,1,30,2019-08-15,2019-09-13,C
MC1,100376,0.49353207449118297,0,30,2019-11-02,2019-12-01,C
MC1,100470,0.5113259812196096,0,30,2019-11-02,2019-12-01,C
MC1,100595,0.5045127511024475,0,30,2019-11-02,2019-12-01,C
MC1,100643,0.5116587579250336,0,30,2019-11-02,2019-12-01,C
MC1,100921,0.48641639252503716,0,30,2019-11-02,2019-12-01,C
MC1,101310,0.502193154891332,0,30,2019-11-02,2019-12-01,C
MC1,101457,0.4899074246486028,0,30,2019-11-02,2019-12-01,C
MC1,101486,0.5146756549676259,0,30,2019-11-02,2019-12-01,C
MC1,101552,0.5192040940125783,0,30,2018-07-23,2018-08-21,C
MC1,101665,0.5094658335049947,0,30,2019-11-02,2019-12-01,C
MC1,101789,0.5103621820608775,0,30,2019-11-02,2019-12-01,C
MC1,101877,0.4968328962723414,0,30,2019-11-02,2019-12-01,C
MC1,102106,0.4982019325097402,0,30,2019-08-02,2019-08-31,C
MC1,102129,0.5012290855248769,0,30,2019-11-02,2019-12-01,C
MC1,102327,0.5008877078692119,0,30,2019-04-22,2019-05-21,C
MC1,102330,0.4924709757169088,0,30,2019-11-02,2019-12-01,C
MC1,102465,0.5032344341278077,0,30,2019-11-02,2019-12-01,C
MC1,102576,0.5067253192265828,0,30,2019-11-02,2019-12-01,C
MC1,102721,0.49604959885279337,0,30,2019-11-02,2019-12-01,C
MC1,102907,0.49062127868334454,0,30,2019-11-02,2019-12-01,C
MC1,102980,0.4951413849989573,0,30,2019-11-02,2019-12-01,C
MC1,103019,0.5015113989512126,0,30,2019-11-02,2019-12-01,C
MC1,103151,0.5054032862186432,0,30,2019-11-02,2019-12-01,C
MC1,103409,0.5021992325782776,0,30,2019-11-02,2019-12-01,C
MC1,103741,0.48670475284258524,0,30,2019-11-02,2019-12-01,C
MC1,103766,0.49605672657489774,0,30,2019-11-02,2019-12-01,C
MC1,103810,0.4972994228204091,0,30,2019-11-02,2019-12-01,C
MC1,104182,0.4980419099330902,0,30,2019-11-02,2019-12-01,C
MC1,104235,0.49437168141206106,0,30,2019-11-02,2019-12-01,C
MC1,104337,0.4977410078048706,0,30,2019-09-10,2019-10-09,C
MC1,104606,0.5077334066232045,0,30,2019-11-02,2019-12-01,C
MC1,104651,0.506259822845459,0,30,2019-11-02,2019-12-01,C
MC1,104837,0.5001390745242437,0,30,2019-11-02,2019-12-01,C
MC1,104892,0.5167322516441345,0,30,2019-11-02,2019-12-01,C
MC1,105051,0.5057121296723683,0,30,2019-07-24,2019-08-22,C
MC1,105263,0.49751362999280296,0,30,2019-11-02,2019-12-01,C
MC1,105580,0.4951403597990672,0,30,2019-11-02,2019-12-01,C
MC1,105685,0.0,0,30,2019-11-02,2019-12-01,C
MC1,105857,0.5160733421643575,0,30,2019-11-02,2019-12-01,C
MC1,105863,0.5160711844762166,0,30,2019-11-02,2019-12-01,C
MC1,105873,0.48805477619171145,0,30,2019-11-02,2019-12-01,C
MC1,105962,0.5138725241025289,0,30,2019-11-02,2019-12-01,C
MC1,105976,0.4882129679123561,0,30,2019-11-02,2019-12-01,C
MC1,105983,0.4965283691883087,0,30,2019-05-19,2019-06-17,C
MC1,106059,0.5109144449234009,0,30,2019-11-02,2019-12-01,C
MC1,106090,0.49768058260281883,0,30,2019-11-02,2019-12-01,C
MC1,106218,0.493191722035408,0,30,2019-11-02,2019-12-01,C
MC1,106670,0.5075540820757548,1,30,2019-03-07,2019-04-05,C
MC1,107096,0.48651615480581917,0,30,2019-11-02,2019-12-01,C
MC1,107109,0.5121619462966919,0,30,2019-11-02,2019-12-01,C
MC1,107260,0.5028298238913218,0,30,2019-11-02,2019-12-01,C
MC1,107312,0.5085789839426677,0,30,2019-11-02,2019-12-01,C
MC1,107379,0.525844669342041,0,30,2019-11-02,2019-12-01,C
MC1,107397,0.48323017756144204,0,30,2019-11-02,2019-12-01,C
MC1,107453,0.5004556943972905,0,30,2019-11-02,2019-12-01,C
MC1,107542,0.4937463104724884,0,30,2019-11-02,2019-12-01,C
MC1,107564,0.4871413419644038,0,30,2019-11-02,2019-12-01,C
MC1,107690,0.501536758740743,0,30,2019-11-02,2019-12-01,C
MC1,107796,0.4916873743136724,0,30,2019-11-02,2019-12-01,C
MC1,107820,0.5082637429237366,0,30,2019-07-08,2019-08-06,C
MC1,107824,0.481463677684466,0,30,2019-11-02,2019-12-01,C
MC1,107910,0.0,0,30,2019-11-02,2019-12-01,C
MC1,108218,0.5127111832300822,0,30,2019-11-02,2019-12-01,C
MC1,108375,0.4885274479786555,0,30,2019-11-02,2019-12-01,C
MC1,108572,0.4971040546894073,1,30,2019-04-27,2019-05-26,C
MC1,108691,0.48443701763947805,0,30,2019-11-02,2019-12-01,C
MC1,108791,0.4921955039103826,0,30,2019-11-02,2019-12-01,C
MC1,108834,0.4978468636671702,0,30,2019-11-02,2019-12-01,C
MC1,109123,0.49823585351308186,0,30,2019-11-02,2019-12-01,C
MC1,109316,0.49009218911329905,0,30,2019-11-02,2019-12-01,C
MC1,109385,0.48127323389053345,0,30,2019-11-02,2019-12-01,C
MC1,109538,0.4960033188263575,0,30,2019-11-02,2019-12-01,C
MC1,109584,0.5124873002370198,0,30,2019-11-02,2019-12-01,C
MC1,109587,0.5124865273634592,0,30,2019-11-02,2019-12-01,C
MC1,109628,0.4925364206234614,0,30,2019-11-02,2019-12-01,C
MC1,109639,0.48992597361405693,0,30,2019-11-02,2019-12-01,C
MC1,109640,0.4922389328479767,0,30,2019-11-02,2019-12-01,C
MC1,109680,0.48451862037181853,0,30,2019-11-02,2019-12-01,C
MC1,109871,0.35668425716518315,0,30,2019-11-02,2019-12-01,C
MC1,110058,0.49376390178998314,0,30,2019-11-02,2019-12-01,C
MC1,110074,0.500034037232399,0,30,2019-11-02,2019-12-01,C
MC1,110084,0.5207810004552206,1,30,2018-02-07,2018-03-08,C
MC1,110101,0.5164778093496959,0,30,2019-11-02,2019-12-01,C
MC1,110468,0.4917690714200338,0,30,2019-11-02,2019-12-01,C
MC1,110516,0.5079438130060832,0,30,2019-11-02,2019-12-01,C
MC1,110617,0.4942691067854563,0,30,2019-06-01,2019-06-30,C
MC1,110697,0.5001567959785461,0,30,2019-11-02,2019-12-01,C
MC1,110730,0.49970928529898323,0,30,2019-11-02,2019-12-01,C
MC1,111035,0.4925722986459732,0,30,2019-11-02,2019-12-01,C
MC1,111064,0.4980823149283727,0,30,2019-11-02,2019-12-01,C
MC1,111143,0.5160741706689199,0,30,2019-08-20,2019-09-18,C
MC1,111518,0.5021064281463623,1,30,2019-05-04,2019-06-02,C
MC1,111821,0.4912579486767451,0,30,2019-11-02,2019-12-01,C
MC1,111967,0.48419321576754254,0,30,2019-11-02,2019-12-01,C
MC1,112337,0.49641792476177216,0,30,2019-11-02,2019-12-01,C
MC1,112583,0.5020889977614085,0,30,2019-11-02,2019-12-01,C
MC1,112587,0.5020889977614085,0,30,2019-11-02,2019-12-01,C
MC1,112834,0.5077319224675496,0,30,2019-11-02,2019-12-01,C
MC1,112922,0.49582239786783855,0,30,2019-11-02,2019-12-01,C
MC1,113023,0.5105695207913716,0,30,2019-11-02,2019-12-01,C
MC1,113391,0.4924971620241801,0,30,2019-11-02,2019-12-01,C
MC1,113604,0.49273757040500643,0,30,2019-11-02,2019-12-01,C
MC1,113758,0.5016087492307028,0,30,2019-11-02,2019-12-01,C
MC1,114142,0.4983048637708028,0,30,2019-07-01,2019-07-30,C
MC1,114496,0.49203745822111766,0,30,2019-11-02,2019-12-01,C
MC1,114616,0.489462951819102,0,30,2019-10-19,2019-11-17,C
MC1,114847,0.4979396770397822,0,30,2019-11-02,2019-12-01,C
MC1,114936,0.4899479150772095,0,30,2019-11-02,2019-12-01,C
MC1,115035,0.4960169990857442,0,30,2019-11-02,2019-12-01,C
MC1,115181,0.4866838703552882,0,30,2019-11-02,2019-12-01,C
MC1,115315,0.4944109747807185,0,30,2019-11-02,2019-12-01,C
MC1,115339,0.5125227530797323,0,30,2019-11-02,2019-12-01,C
MC1,115411,0.5027783890565236,0,30,2019-11-02,2019-12-01,C
MC1,115414,0.5027777155240377,0,30,2019-11-02,2019-12-01,C
MC1,115526,0.4926181654135386,0,30,2019-11-02,2019-12-01,C
MC1,115630,0.5015301525592804,0,30,2019-11-02,2019-12-01,C
MC1,115743,0.4938231567541758,0,30,2019-11-02,2019-12-01,C
MC1,115779,0.49832479159037274,0,30,2019-08-01,2019-08-30,C
MC1,115859,0.5109046479066213,0,30,2019-11-02,2019-12-01,C
MC1,115932,0.4964466015497843,0,30,2019-11-02,2019-12-01,C
MC1,115974,0.4879649062951406,0,30,2019-11-02,2019-12-01,C
MC1,116044,0.48691267271836597,0,30,2019-11-02,2019-12-01,C
MC1,116170,0.5217399060726166,0,30,2019-11-02,2019-12-01,C
MC1,116208,0.48894341389338175,0,30,2019-11-02,2019-12-01,C
MC1,116282,0.4937400112549464,0,30,2019-11-02,2019-12-01,C
MC1,116291,0.49373737076918284,0,30,2019-11-02,2019-12-01,C
MC1,116537,0.4997636407613754,0,30,2019-11-02,2019-12-01,C
MC1,116709,0.4842123876015345,0,30,2019-11-02,2019-12-01,C
MC1,116744,0.5029714345932007,0,30,2019-11-02,2019-12-01,C
MC1,116768,0.493390417098999,0,30,2019-11-02,2019-12-01,C
MC1,117013,0.5032237092653911,0,30,2019-11-02,2019-12-01,C
MC1,117125,0.48171032071113584,0,30,2019-10-23,2019-11-21,C
MC1,117225,0.4927704046169917,0,30,2019-11-02,2019-12-01,C
MC1,117409,0.498054697116216,0,30,2019-11-02,2019-12-01,C
MC1,117413,0.498054697116216,0,30,2019-11-02,2019-12-01,C
MC1,117425,0.4953662653764089,0,30,2019-11-02,2019-12-01,C
MC1,117615,0.4835196127494176,0,30,2019-11-02,2019-12-01,C
MC1,117807,0.48667190968990326,0,30,2019-11-02,2019-12-01,C
MC1,117827,0.4960572361946106,0,30,2019-11-02,2019-12-01,C
MC1,118255,0.49711738924185433,0,30,2019-11-02,2019-12-01,C
MC1,118328,0.5005190918842951,0,30,2019-11-02,2019-12-01,C
MC1,118431,0.49805525441964466,0,30,2019-11-02,2019-12-01,C
MC1,118512,0.5176698366800944,0,30,2019-11-02,2019-12-01,C
MC1,118527,0.5122139434019725,0,30,2019-11-02,2019-12-01,C
MC1,118835,0.5043578286965688,0,30,2019-11-02,2019-12-01,C
MC1,118923,0.5452569127082825,0,30,2019-11-02,2019-12-01,C
MC1,119036,0.4837724526723226,0,30,2019-11-02,2019-12-01,C
MC1,119096,0.48877510329087576,0,30,2019-11-02,2019-12-01,C
MC1,119317,0.505368854602178,0,30,2019-11-02,2019-12-01,C
MC1,119336,0.5101672569910686,0,30,2019-11-02,2019-12-01,C
MC1,119361,0.49677256047725676,0,30,2019-11-02,2019-12-01,C
MC1,119468,0.5050273259480794,0,30,2019-11-02,2019-12-01,C
MC1,119554,0.49494509398937225,0,30,2019-05-19,2019-06-17,C
MC1,119985,0.48740273316701255,0,30,2019-11-02,2019-12-01,C
MC1,120203,0.5125807305177053,0,30,2019-11-02,2019-12-01,C
MC1,120464,0.5004817336797714,0,30,2019-11-01,2019-11-30,C
MC1,120689,0.49187982579072315,0,30,2019-11-02,2019-12-01,C
MC1,120814,0.4930783579746882,0,30,2019-11-02,2019-12-01,C
MC1,121008,0.49804177979628245,0,30,2019-11-02,2019-12-01,C
MC1,121051,0.5105414470036824,0,30,2019-11-02,2019-12-01,C
MC1,121170,0.537012102206548,0,30,2019-11-02,2019-12-01,C
MC1,121281,0.509419846534729,0,30,2019-11-02,2019-12-01,C
MC1,121355,0.5053366045157115,0,30,2019-11-02,2019-12-01,C
MC1,121452,0.4892907569805781,0,30,2019-11-02,2019-12-01,C
MC1,121462,0.5093622287114461,0,30,2019-11-02,2019-12-01,C
MC1,121489,0.49107911189397174,0,30,2019-10-02,2019-10-31,C
MC1,121781,0.4987447182337443,0,30,2019-11-02,2019-12-01,C
MC1,121911,0.5174433449904124,0,30,2019-11-02,2019-12-01,C
MC1,121926,0.48776477575302124,0,30,2019-10-21,2019-11-19,C
MC1,122072,0.4843232194582621,0,30,2019-11-02,2019-12-01,C
MC1,122086,0.5013687411944071,0,30,2019-11-02,2019-12-01,C
MC1,122124,0.48465076784292854,0,30,2019-11-02,2019-12-01,C
MC1,122154,0.4956675132115682,0,30,2019-11-02,2019-12-01,C
MC1,122179,0.48858569959799447,0,30,2019-11-02,2019-12-01,C
MC1,122188,0.48152225017547606,0,30,2019-11-02,2019-12-01,C
MC1,122381,0.5032192309697469,0,30,2019-11-02,2019-12-01,C
MC1,122737,0.4855498433113098,0,30,2019-11-02,2019-12-01,C
MC1,122934,0.48974440892537435,0,30,2019-11-02,2019-12-01,C
MC1,122940,0.3681170778182443,0,24,2019-11-08,2019-12-01,C
MC1,123030,0.5011114100615184,0,30,2019-11-02,2019-12-01,C
MC1,123281,0.4947208136320114,0,30,2019-11-02,2019-12-01,C
MC1,123403,0.4872282236814499,0,30,2019-10-19,2019-11-17,C
MC1,123545,0.5001054108142853,0,30,2019-11-02,2019-12-01,C
MC1,123826,0.49190307756265006,0,30,2019-11-02,2019-12-01,C
MC1,123834,0.49203460216522216,0,30,2019-11-02,2019-12-01,C
MC1,123923,0.5039841671784718,0,30,2019-11-02,2019-12-01,C
MC1,124033,0.5106477876504262,1,30,2018-11-24,2018-12-23,C
MC1,124041,0.4933843046426773,0,30,2019-11-02,2019-12-01,C
MC1,124321,0.5101459463437398,0,30,2019-11-02,2019-12-01,C
MC1,124367,0.49340761800607047,0,30,2019-11-02,2019-12-01,C
MC1,124415,0.5284637729326884,0,30,2019-10-19,2019-11-17,C
MC1,124625,0.5182243525981903,0,30,2019-11-02,2019-12-01,C
MC1,124849,0.4846418430407842,0,30,2019-11-02,2019-12-01,C
MC1,124953,0.4967055141925812,0,30,2019-11-02,2019-12-01,C
MC1,125438,0.4861902415752411,0,30,2019-11-02,2019-12-01,C
MC1,125473,0.4885337293148041,0,30,2019-11-02,2019-12-01,C
MC1,125588,0.4960489869117737,0,30,2019-11-02,2019-12-01,C
MC1,125602,0.4956757624944051,0,30,2019-11-02,2019-12-01,C
MC1,125636,0.49675763249397276,0,30,2019-10-19,2019-11-17,C
MC1,125869,0.4981054643789927,0,30,2019-11-02,2019-12-01,C
MC1,125925,0.4933037887016932,0,30,2019-11-02,2019-12-01,C
MC1,126038,0.5180291970570882,0,30,2019-11-02,2019-12-01,C
MC1,126069,0.4970904012521108,0,30,2019-11-02,2019-12-01,C
MC1,126116,0.4959102104107539,0,30,2019-11-02,2019-12-01,C
MC1,126125,0.49437715609868366,1,30,2019-09-15,2019-10-14,C
MC1,126254,0.49265772104263306,0,30,2019-08-23,2019-09-21,C
MC1,126644,0.5074001650015513,0,30,2019-11-02,2019-12-01,C
MC1,126955,0.48621502220630647,0,30,2019-11-02,2019-12-01,C
MC1,126972,0.5138063828150431,0,30,2019-11-02,2019-12-01,C
MC1,126974,0.5138063828150431,0,30,2019-11-02,2019-12-01,C
MC1,127075,0.4948279937108358,0,30,2019-11-02,2019-12-01,C
MC1,127186,0.5085756381352743,0,30,2019-11-02,2019-12-01,C
MC1,127198,0.4919909725586573,0,30,2019-11-02,2019-12-01,C
MC1,127342,0.5164291361967722,0,30,2019-11-02,2019-12-01,C
MC1,127493,0.5230684518814087,0,30,2018-05-13,2018-06-11,C
MC1,127655,0.4977257331212362,0,30,2019-09-10,2019-10-09,C
MC1,127740,0.49065569539864856,0,30,2019-10-03,2019-11-01,C
MC1,127835,0.5181310315926869,1,30,2019-07-22,2019-08-20,C
MC1,128003,0.4867733776569366,0,30,2019-11-02,2019-12-01,C
MC1,128037,0.49715986649195354,0,30,2019-11-02,2019-12-01,C
MC1,128121,0.5099822501341502,0,30,2019-11-02,2019-12-01,C
MC1,128150,0.49426859120527905,0,30,2019-11-02,2019-12-01,C
MC1,128276,0.5028928975264232,0,30,2019-11-02,2019-12-01,C
MC1,128278,0.5028880894184112,0,30,2019-11-02,2019-12-01,C
MC1,128447,0.49395634432633717,0,30,2019-11-02,2019-12-01,C
MC1,128517,0.49601117372512815,0,30,2019-11-02,2019-12-01,C
MC1,128590,0.5051179667313893,0,30,2019-11-02,2019-12-01,C
MC1,129240,0.49742016692956287,0,30,2019-11-02,2019-12-01,C
MC1,129390,0.5010261694590251,0,30,2019-11-02,2019-12-01,C
MC1,129444,0.4891678988933563,0,30,2019-11-02,2019-12-01,C
MC1,129774,0.4959273507197698,0,30,2019-11-02,2019-12-01,C
MC1,129821,0.5044321835041046,0,30,2019-11-02,2019-12-01,C
MC1,129906,0.4883683790763219,0,30,2019-11-02,2019-12-01,C
MC1,129913,0.5124997854232788,0,30,2019-11-02,2019-12-01,C
MC1,129940,0.49887644648551943,0,30,2019-11-02,2019-12-01,C
MC1,129961,0.5126112222671508,0,30,2019-11-02,2019-12-01,C
MC1,130000,0.4919891734917959,0,30,2019-11-02,2019-12-01,C
MC1,130025,0.4866301198800405,0,30,2019-11-02,2019-12-01,C
MC1,130186,0.48614654640356697,0,30,2019-11-02,2019-12-01,C
MC1,130233,0.48618297278881073,0,30,2019-11-02,2019-12-01,C
MC1,130425,0.4979455381631851,0,30,2019-11-02,2019-12-01,C
MC1,130438,0.4968329300483068,0,30,2019-11-02,2019-12-01,C
MC1,130497,0.5124814867973327,1,30,2019-10-28,2019-11-26,C
MC1,130543,0.5046866357326507,0,30,2019-11-02,2019-12-01,C
MC1,130668,0.4865254352490107,0,30,2019-11-02,2019-12-01,C
MC1,130674,0.0,1,30,2019-11-03,2019-12-02,C
MC1,130701,0.48473972380161284,0,30,2019-11-02,2019-12-01,C
MC1,130748,0.5046594242254893,0,30,2019-10-19,2019-11-17,C
MC1,130769,0.5075453102588654,0,30,2019-11-02,2019-12-01,C
MC1,131105,0.49721157749493916,0,30,2019-11-02,2019-12-01,C
MC1,131227,0.4944310337305069,0,30,2019-11-02,2019-12-01,C
MC1,131280,0.4926753342151642,0,30,2019-11-02,2019-12-01,C
MC1,131302,0.5125580449899038,0,30,2019-11-02,2019-12-01,C
MC1,131621,0.4971270620822906,1,30,2019-04-08,2019-05-07,C
MC1,131735,0.492631741364797,0,30,2019-11-02,2019-12-01,C
MC1,131928,0.4864123632510503,0,30,2019-11-02,2019-12-01,C
MC1,131984,0.48324321806430814,0,30,2019-11-02,2019-12-01,C
MC1,132006,0.5092012822628021,0,30,2019-11-02,2019-12-01,C
MC1,132025,0.49697790344556175,1,30,2019-04-16,2019-05-15,C
MC1,132054,0.505093389749527,0,30,2019-11-02,2019-12-01,C
MC1,132070,0.4979660133520762,0,30,2019-11-02,2019-12-01,C
MC1,132096,0.511367118358612,0,30,2019-11-02,2019-12-01,C
MC1,132426,0.4885507583618164,0,30,2019-10-19,2019-11-17,C
MC1,132446,0.4883010178804398,0,30,2019-11-02,2019-12-01,C
MC1,132481,0.500020906329155,0,30,2019-11-02,2019-12-01,C
MC1,132936,0.4967026611169179,0,30,2019-11-02,2019-12-01,C
MC1,132963,0.48743647734324136,0,30,2019-11-02,2019-12-01,C
MC1,132988,0.49273365338643393,0,30,2019-11-02,2019-12-01,C
MC1,133007,0.4883993685245514,0,30,2019-11-02,2019-12-01,C
MC1,133044,0.5117759764194488,1,30,2018-12-02,2018-12-31,C
MC1,133323,0.4997616042693456,0,30,2019-11-02,2019-12-01,C
MC1,133340,0.4885248601436615,0,30,2019-11-02,2019-12-01,C
MC1,133403,0.503198097149531,0,30,2019-11-02,2019-12-01,C
MC1,133413,0.493737123409907,0,30,2019-11-02,2019-12-01,C
MC1,133552,0.49091871778170265,0,30,2019-11-02,2019-12-01,C
MC1,133902,0.5032165726025899,0,30,2019-11-02,2019-12-01,C
MC1,133912,0.4979120353857676,0,30,2019-11-02,2019-12-01,C
MC1,134063,0.4843691200017929,0,30,2019-11-02,2019-12-01,C
MC1,134232,0.49792450269063315,0,30,2019-11-02,2019-12-01,C
MC1,134437,0.5107853869597118,0,30,2019-11-02,2019-12-01,C
MC1,134501,0.5011033495267232,0,30,2019-11-02,2019-12-01,C
MC1,134520,0.5049946268399557,0,30,2019-11-02,2019-12-01,C
MC1,134554,0.5085342804590861,0,30,2019-10-31,2019-11-29,C
MC1,134628,0.4870012829701106,0,30,2019-11-02,2019-12-01,C
MC1,134634,0.5854688704013824,0,30,2018-03-22,2018-04-20,C
MC1,134668,0.49192236562569935,0,30,2019-11-02,2019-12-01,C
MC1,134684,0.5028476277987163,0,30,2019-11-02,2019-12-01,C
MC1,134687,0.5028360247611999,0,30,2019-11-02,2019-12-01,C
MC1,134941,0.5051016628742218,0,30,2019-11-02,2019-12-01,C
MC1,135059,0.0,0,30,2019-11-02,2019-12-01,C
MC1,135144,0.4974769274393717,0,30,2019-11-02,2019-12-01,C
MC1,135185,0.48336649338404336,0,30,2019-11-02,2019-12-01,C
MC1,135355,0.4998995214700699,0,30,2019-11-02,2019-12-01,C
MC1,135388,0.49184455573558805,0,30,2019-11-02,2019-12-01,C
MC1,135423,0.0,0,30,2019-11-02,2019-12-01,C
MC1,135427,0.5252212822437287,0,30,2019-11-02,2019-12-01,C
MC1,135532,0.4956754853328069,0,30,2019-11-02,2019-12-01,C
MC1,135637,0.4977061450481415,0,30,2019-11-02,2019-12-01,C
MC1,135733,0.4983523041009903,0,30,2019-11-02,2019-12-01,C
MC1,135819,0.49894260267416635,0,30,2019-11-02,2019-12-01,C
MC1,135986,0.5179675281047821,0,30,2019-11-02,2019-12-01,C
MC1,136091,0.5108723143736521,0,30,2019-11-02,2019-12-01,C
MC1,136228,0.5050442775090536,0,30,2019-11-02,2019-12-01,C
MC1,136625,0.5043737888336182,0,30,2019-11-02,2019-12-01,C
MC1,136682,0.5105983177820842,0,30,2019-11-02,2019-12-01,C
MC1,136859,0.5050165136655171,0,30,2019-11-02,2019-12-01,C
MC1,136979,0.5090439041455587,0,30,2019-11-02,2019-12-01,C
MC1,137196,0.4984259833892187,0,30,2019-11-02,2019-12-01,C
MC1,137394,0.4919934411843618,0,30,2019-11-02,2019-12-01,C
MC1,137514,0.501308431228002,0,30,2019-11-02,2019-12-01,C
MC1,137564,0.49538062115510306,0,30,2019-11-02,2019-12-01,C
MC1,137866,0.4971305251121521,1,30,2019-11-03,2019-12-02,C
MC1,137945,0.5043905993302663,0,30,2019-11-02,2019-12-01,C
MC1,137956,0.49220382372538246,0,30,2019-11-02,2019-12-01,C
MC1,138052,0.4947606553634008,1,30,2019-10-29,2019-11-27,C
MC1,138053,0.5042470534642537,0,30,2019-11-02,2019-12-01,C
MC1,138066,0.5218407134215037,0,30,2019-11-02,2019-12-01,C
MC1,138101,0.4964661717414856,1,30,2019-08-06,2019-09-04,C
MC1,138365,0.4933609088261922,0,30,2019-11-02,2019-12-01,C
MC1,138398,0.5074500381946564,0,30,2019-11-02,2019-12-01,C
MC1,138465,0.48651108940442406,0,30,2019-11-02,2019-12-01,C
MC1,138494,0.4885284036397934,0,30,2019-11-02,2019-12-01,C
MC1,138828,0.4974679718414942,0,30,2019-11-02,2019-12-01,C
MC1,138983,0.49855870604515073,0,30,2019-11-02,2019-12-01,C
MC1,139008,0.5137808720270792,0,30,2019-11-02,2019-12-01,C
MC1,139198,0.5176839033762614,0,30,2019-11-02,2019-12-01,C
MC1,139238,0.5097193022569021,0,30,2019-11-02,2019-12-01,C
MC1,139622,0.49885572691758473,0,30,2019-11-02,2019-12-01,C
MC1,139634,0.4994800289471944,0,30,2019-11-02,2019-12-01,C
MC1,139776,0.4941459019978841,0,30,2019-06-02,2019-07-01,C
MC1,140030,0.4933018853267034,0,30,2019-11-02,2019-12-01,C
MC1,140265,0.4982049485047658,0,30,2019-10-19,2019-11-17,C
MC1,140276,0.4883768081665039,0,30,2019-11-02,2019-12-01,C
MC1,140350,0.5105973243713379,0,30,2019-11-02,2019-12-01,C
MC1,140511,0.4930913269519806,0,30,2019-10-19,2019-11-17,C
MC1,140520,0.49653586248556775,0,30,2019-11-02,2019-12-01,C
MC1,140665,0.49480774501959485,0,30,2019-11-02,2019-12-01,C
MC1,140695,0.5181123773256938,0,30,2019-11-01,2019-11-30,C
MC1,140815,0.4814817994832993,0,30,2019-11-02,2019-12-01,C
MC1,140867,0.5271745800971985,1,30,2018-06-10,2018-07-09,C
MC1,141039,0.6353905856609344,0,30,2019-11-02,2019-12-01,C
MC1,141073,0.5117810467878977,0,30,2019-11-02,2019-12-01,C
MC1,141130,0.5028144160906474,0,30,2019-11-02,2019-12-01,C
MC1,141155,0.49217369556427004,0,30,2019-11-02,2019-12-01,C
MC1,141205,0.5028108874956767,0,30,2019-11-02,2019-12-01,C
MC1,141250,0.498993781208992,0,30,2019-09-26,2019-10-25,C
MC1,141330,0.4883485078811646,0,30,2019-11-02,2019-12-01,C
MC1,141443,0.5274515589078267,0,30,2019-11-02,2019-12-01,C
MC1,141603,0.5179031511147817,0,30,2019-11-02,2019-12-01,C
MC1,142045,0.5017285307248434,0,30,2019-11-02,2019-12-01,C
MC1,142161,0.5330285012722016,1,30,2019-02-05,2019-03-06,C
MC1,142577,0.4931770453850428,0,30,2019-11-02,2019-12-01,C
MC1,142753,0.491287703315417,0,30,2019-11-02,2019-12-01,C
MC1,142801,0.4967580149571101,0,30,2019-11-02,2019-12-01,C
MC1,142821,0.5107972919940948,0,30,2019-11-02,2019-12-01,C
MC1,143158,0.5163738389809926,1,30,2018-05-29,2018-06-27,C
MC1,143343,0.5287044902642568,0,30,2019-11-02,2019-12-01,C
MC1,143359,0.498613249262174,0,30,2019-11-02,2019-12-01,C
MC1,143459,0.506767229239146,0,30,2019-11-02,2019-12-01,C
MC1,143800,0.49263126850128175,0,30,2019-11-02,2019-12-01,C
MC1,143862,0.4977087358633677,0,30,2019-11-02,2019-12-01,C
MC1,143877,0.4904627283414205,0,30,2019-10-19,2019-11-17,C
MC1,143945,0.4984443813562393,0,30,2019-11-02,2019-12-01,C
MC1,144154,0.4973444620768229,0,30,2019-11-02,2019-12-01,C
MC1,144541,0.4967668811480204,0,30,2019-11-02,2019-12-01,C
MC1,144589,0.4965533475081126,0,30,2019-09-29,2019-10-28,C
MC1,144662,0.5104719221591949,1,30,2018-02-18,2018-03-19,C
MC1,144932,0.48690258264541625,0,30,2019-11-02,2019-12-01,C
MC1,144960,0.49092684586842855,0,30,2019-11-02,2019-12-01,C
MC1,145009,0.4928466111421585,0,30,2019-11-02,2019-12-01,C
MC1,145013,0.4972090492645899,0,30,2019-11-02,2019-12-01,C
MC1,145182,0.5082457820574443,1,30,2019-02-14,2019-03-15,C
MC1,145423,0.49841395715872444,0,30,2019-11-02,2019-12-01,C
MC1,145434,0.5044816613197327,0,30,2019-11-02,2019-12-01,C
MC1,145526,0.5039530515670776,0,30,2019-10-19,2019-11-17,C
MC1,145563,0.4862416555484136,0,30,2019-11-02,2019-12-01,C
MC1,146045,0.4927516688903173,0,30,2019-11-02,2019-12-01,C
MC1,146153,0.50661541223526,0,30,2019-11-02,2019-12-01,C
MC1,146177,0.5179036875565847,0,30,2019-11-02,2019-12-01,C
MC1,146280,0.4970634867747625,0,30,2019-11-02,2019-12-01,C
MC1,146373,0.5180170555909475,0,30,2019-11-02,2019-12-01,C
MC1,146377,0.5180145641167958,0,30,2019-11-02,2019-12-01,C
MC1,146386,0.4983564217885335,0,30,2019-11-02,2019-12-01,C
